,date,hospital_dedicated,hospital_dedicated_govt,hospital_dedicated_pvt,covid19_beds,covid19_bed_occupancy,icu_hdu_beds,n_safe_homes,safe_home_beds,n_ventilators,total_patients_home_isolation,current_patients_home_isolation,released_patients_home_isolation,current_patients_hospital,current_patients_safe_homes,day,month,year,Index,people_per_hospital,covid_beds_for_population,icu_hdu_beds_for_population,ventilators_for_population,people_per_hospital_per_million,covid_beds_per_million,icu_hdu_beds_per_million,ventilators_per_million
337,18-10-2020,93.0,38,55.0,12751.0,37.32,1243,200.0,11507.0,790.0,727204.0,92296.0,727204.0,,1261.0,Sunday,October2020,2020,20201018,967741.9354838709,7058.269939612579,72405.47063555913,113924.0506329114,10752.68817204301,78.42522155125089,804.5052292839904,1265.8227848101267
336,19-10-2020,93.0,38,55.0,12751.0,37.49,1243,200.0,11507.0,790.0,733802.0,93571.0,733802.0,,1276.0,Monday,October2020,2020,20201019,967741.9354838709,7058.269939612579,72405.47063555913,113924.0506329114,10752.68817204301,78.42522155125089,804.5052292839904,1265.8227848101267
335,20-10-2020,93.0,38,55.0,12751.0,37.85,1243,200.0,11507.0,790.0,739061.0,92835.0,739061.0,,1231.0,Tuesday,October2020,2020,20201020,967741.9354838709,7058.269939612579,72405.47063555913,113924.0506329114,10752.68817204301,78.42522155125089,804.5052292839904,1265.8227848101267
334,21-10-2020,93.0,38,55.0,12751.0,37.31,1243,200.0,11507.0,790.0,745083.0,93185.0,745083.0,,1227.0,Wednesday,October2020,2020,20201021,967741.9354838709,7058.269939612579,72405.47063555913,113924.0506329114,10752.68817204301,78.42522155125089,804.5052292839904,1265.8227848101267
333,22-10-2020,93.0,38,55.0,12751.0,37.71,1243,200.0,11507.0,790.0,751871.0,94608.0,751871.0,,1219.0,Thursday,October2020,2020,20201022,967741.9354838709,7058.269939612579,72405.47063555913,113924.0506329114,10752.68817204301,78.42522155125089,804.5052292839904,1265.8227848101267
332,23-10-2020,93.0,38,55.0,12751.0,37.33,1243,200.0,11507.0,790.0,757692.0,94201.0,757692.0,,1163.0,Friday,October2020,2020,20201023,967741.9354838709,7058.269939612579,72405.47063555913,113924.0506329114,10752.68817204301,78.42522155125089,804.5052292839904,1265.8227848101267
331,24-10-2020,93.0,38,55.0,12751.0,37.93,1243,200.0,11507.0,790.0,763028.0,94822.0,763028.0,,1123.0,Saturday,October2020,2020,20201024,967741.9354838709,7058.269939612579,72405.47063555913,113924.0506329114,10752.68817204301,78.42522155125089,804.5052292839904,1265.8227848101267
330,25-10-2020,93.0,38,55.0,12751.0,36.3,1809,200.0,11507.0,1090.0,769082.0,95394.0,769082.0,,1073.0,Sunday,October2020,2020,20201025,967741.9354838709,7058.269939612579,49751.24378109453,82568.80733944954,10752.68817204301,78.42522155125089,552.791597567717,917.4311926605506
329,26-10-2020,93.0,38,55.0,12751.0,36.83,1809,200.0,11507.0,1090.0,775803.0,95927.0,775803.0,,1012.0,Monday,October2020,2020,20201026,967741.9354838709,7058.269939612579,49751.24378109453,82568.80733944954,10752.68817204301,78.42522155125089,552.791597567717,917.4311926605506
328,27-10-2020,93.0,38,55.0,12751.0,35.63,1809,200.0,11507.0,1090.0,781083.0,96563.0,781083.0,,1029.0,Tuesday,October2020,2020,20201027,967741.9354838709,7058.269939612579,49751.24378109453,82568.80733944954,10752.68817204301,78.42522155125089,552.791597567717,917.4311926605506
327,28-10-2020,94.0,39,55.0,12811.0,35.57,1809,200.0,11507.0,1090.0,787093.0,96743.0,787093.0,,983.0,Wednesday,October2020,2020,20201028,957446.8085106383,7025.21270782921,49751.24378109453,82568.80733944954,10638.297872340427,78.05791897588011,552.791597567717,917.4311926605506
326,29-10-2020,94.0,39,55.0,12811.0,34.93,1809,200.0,11507.0,1090.0,792809.0,97613.0,792809.0,,957.0,Thursday,October2020,2020,20201029,957446.8085106383,7025.21270782921,49751.24378109453,82568.80733944954,10638.297872340427,78.05791897588011,552.791597567717,917.4311926605506
325,30-10-2020,94.0,39,55.0,12811.0,34.81,1809,200.0,11507.0,1090.0,798805.0,98173.0,798805.0,,968.0,Friday,October2020,2020,20201030,957446.8085106383,7025.21270782921,49751.24378109453,82568.80733944954,10638.297872340427,78.05791897588011,552.791597567717,917.4311926605506
324,31-10-2020,94.0,39,55.0,12811.0,34.79,1809,200.0,11507.0,1090.0,804925.0,98736.0,804925.0,,975.0,Saturday,October2020,2020,20201031,957446.8085106383,7025.21270782921,49751.24378109453,82568.80733944954,10638.297872340427,78.05791897588011,552.791597567717,917.4311926605506
323,01-11-2020,94.0,39,55.0,12811.0,35.09,1809,200.0,11507.0,1090.0,810624.0,97842.0,810624.0,,946.0,Sunday,November2020,2020,20201101,957446.8085106383,7025.21270782921,49751.24378109453,82568.80733944954,10638.297872340427,78.05791897588011,552.791597567717,917.4311926605506
322,02-11-2020,96.0,41,55.0,12966.0,34.84,1809,200.0,11507.0,1090.0,816947.0,98092.0,816947.0,,965.0,Monday,November2020,2020,20201102,937500.0,6941.230911614993,49751.24378109453,82568.80733944954,10416.666666666668,77.12478790683325,552.791597567717,917.4311926605506
321,03-11-2020,96.0,41,55.0,12966.0,32.75,1809,200.0,11507.0,1090.0,822937.0,98614.0,822937.0,,985.0,Tuesday,November2020,2020,20201103,937500.0,6941.230911614993,49751.24378109453,82568.80733944954,10416.666666666668,77.12478790683325,552.791597567717,917.4311926605506
320,04-11-2020,96.0,41,55.0,12966.0,33.04,1809,200.0,11507.0,1090.0,828083.0,98271.0,828083.0,,1032.0,Wednesday,November2020,2020,20201104,937500.0,6941.230911614993,49751.24378109453,82568.80733944954,10416.666666666668,77.12478790683325,552.791597567717,917.4311926605506
319,05-11-2020,96.0,41,55.0,12966.0,35.19,1809,200.0,11507.0,1090.0,833088.0,97921.0,833088.0,,1041.0,Thursday,November2020,2020,20201105,937500.0,6941.230911614993,49751.24378109453,82568.80733944954,10416.666666666668,77.12478790683325,552.791597567717,917.4311926605506
318,06-11-2020,101.0,41,60.0,13498.0,33.71,1809,200.0,11507.0,1090.0,838213.0,97575.0,838213.0,,1060.0,Friday,November2020,2020,20201106,891089.1089108911,6667.654467328493,49751.24378109453,82568.80733944954,9900.990099009901,74.08504963698326,552.791597567717,917.4311926605506
317,07-11-2020,101.0,44,57.0,13508.0,34.42,1809,200.0,11507.0,1090.0,843295.0,97223.0,843295.0,,1443.0,Saturday,November2020,2020,20201107,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
316,08-11-2020,101.0,44,57.0,13508.0,34.59,1809,200.0,11507.0,1090.0,848418.0,96864.0,848418.0,,1410.0,Sunday,November2020,2020,20201108,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
315,09-11-2020,101.0,44,57.0,13508.0,34.0,1809,200.0,11507.0,1090.0,853444.0,96499.0,853444.0,,1332.0,Monday,November2020,2020,20201109,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
314,10-11-2020,101.0,44,57.0,13508.0,33.61,1809,200.0,11507.0,1090.0,858576.0,96158.0,858576.0,,1310.0,Tuesday,November2020,2020,20201110,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
313,11-11-2020,101.0,44,57.0,13508.0,33.61,1809,200.0,11507.0,1090.0,863788.0,95852.0,863788.0,,1310.0,Wednesday,November2020,2020,20201111,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
312,12-11-2020,101.0,44,57.0,13508.0,33.05,1809,200.0,11507.0,1090.0,868953.0,95528.0,868953.0,,1295.0,Thursday,November2020,2020,20201112,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
311,13-11-2020,101.0,44,57.0,13508.0,32.53,1809,200.0,11507.0,1090.0,874188.0,95160.0,874188.0,,1306.0,Friday,November2020,2020,20201113,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
310,14-11-2020,101.0,44,57.0,13508.0,31.19,1809,200.0,11507.0,1090.0,879386.0,94834.0,879386.0,,1227.0,Saturday,November2020,2020,20201114,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
309,15-11-2020,101.0,44,57.0,13508.0,29.97,1809,200.0,11507.0,1090.0,884609.0,94492.0,884609.0,,1187.0,Sunday,November2020,2020,20201115,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
308,16-11-2020,101.0,44,57.0,13508.0,30.02,1809,200.0,11507.0,1090.0,889924.0,94136.0,889924.0,,1081.0,Monday,November2020,2020,20201116,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
307,17-11-2020,101.0,44,57.0,13508.0,29.15,1809,200.0,11507.0,1090.0,895213.0,93767.0,895213.0,,1037.0,Tuesday,November2020,2020,20201117,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
306,18-11-2020,101.0,44,57.0,13508.0,29.09,1809,200.0,11507.0,1090.0,900476.0,93418.0,900476.0,,1039.0,Wednesday,November2020,2020,20201118,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
305,19-11-2020,101.0,44,57.0,13508.0,28.97,1809,200.0,11507.0,1090.0,905570.0,93044.0,905570.0,,1008.0,Thursday,November2020,2020,20201119,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
304,20-11-2020,101.0,44,57.0,13508.0,28.48,1809,200.0,11507.0,1090.0,910739.0,92688.0,910739.0,,958.0,Friday,November2020,2020,20201120,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
303,21-11-2020,101.0,44,57.0,13508.0,29.3,1809,200.0,11507.0,1090.0,915963.0,92313.0,915963.0,,886.0,Saturday,November2020,2020,20201121,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
302,22-11-2020,101.0,44,57.0,13508.0,28.89,1809,200.0,11507.0,1090.0,921239.0,91961.0,921239.0,,872.0,Sunday,November2020,2020,20201122,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
301,23-11-2020,101.0,44,57.0,13508.0,29.47,1809,200.0,11507.0,1090.0,926474.0,91615.0,926474.0,,916.0,Monday,November2020,2020,20201123,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
300,24-11-2020,101.0,44,57.0,13508.0,29.18,1809,200.0,11507.0,1090.0,931788.0,91254.0,931788.0,,903.0,Tuesday,November2020,2020,20201124,891089.1089108911,6662.718389102754,49751.24378109453,82568.80733944954,9900.990099009901,74.03020432336395,552.791597567717,917.4311926605506
299,25-11-2020,101.0,44,57.0,13534.0,28.18,1809,200.0,11507.0,1090.0,937073.0,90899.0,937073.0,,928.0,Wednesday,November2020,2020,20201125,891089.1089108911,6649.9187232156055,49751.24378109453,82568.80733944954,9900.990099009901,73.88798581350673,552.791597567717,917.4311926605506
298,26-11-2020,101.0,44,57.0,13534.0,27.98,1809,200.0,11507.0,1090.0,942319.0,90537.0,942319.0,,900.0,Thursday,November2020,2020,20201126,891089.1089108911,6649.9187232156055,49751.24378109453,82568.80733944954,9900.990099009901,73.88798581350673,552.791597567717,917.4311926605506
297,27-11-2020,102.0,45,57.0,13534.0,28.15,1809,200.0,11507.0,1090.0,947610.0,90189.0,947610.0,,909.0,Friday,November2020,2020,20201127,882352.9411764706,6649.9187232156055,49751.24378109453,82568.80733944954,9803.921568627451,73.88798581350673,552.791597567717,917.4311926605506
296,28-11-2020,102.0,45,57.0,13538.0,28.06,1809,200.0,11507.0,1090.0,952914.0,89822.0,952914.0,,824.0,Saturday,November2020,2020,20201128,882352.9411764706,6647.953907519574,49751.24378109453,82568.80733944954,9803.921568627451,73.86615452799528,552.791597567717,917.4311926605506
295,29-11-2020,102.0,45,57.0,13538.0,28.14,1809,200.0,11507.0,1090.0,958212.0,89566.0,958212.0,,780.0,Sunday,November2020,2020,20201129,882352.9411764706,6647.953907519574,49751.24378109453,82568.80733944954,9803.921568627451,73.86615452799528,552.791597567717,917.4311926605506
294,30-11-2020,102.0,45,57.0,13538.0,27.91,1809,200.0,11507.0,1090.0,963524.0,89218.0,963524.0,,781.0,Monday,November2020,2020,20201130,882352.9411764706,6647.953907519574,49751.24378109453,82568.80733944954,9803.921568627451,73.86615452799528,552.791597567717,917.4311926605506
293,01-12-2020,102.0,45,57.0,13538.0,27.28,2523,200.0,11507.0,1279.0,968829.0,88857.0,968829.0,,738.0,Tuesday,December2020,2020,20201201,882352.9411764706,6647.953907519574,35671.8192627824,70367.47458952306,9803.921568627451,73.86615452799528,396.3535473642489,781.8608287724785
292,02-12-2020,102.0,45,57.0,13538.0,26.55,2523,200.0,11507.0,1279.0,974127.0,88502.0,974127.0,,724.0,Wednesday,December2020,2020,20201202,882352.9411764706,6647.953907519574,35671.8192627824,70367.47458952306,9803.921568627451,73.86615452799528,396.3535473642489,781.8608287724785
291,03-12-2020,102.0,45,57.0,13538.0,26.05,2523,200.0,11507.0,1279.0,979442.0,88154.0,979442.0,,679.0,Thursday,December2020,2020,20201203,882352.9411764706,6647.953907519574,35671.8192627824,70367.47458952306,9803.921568627451,73.86615452799528,396.3535473642489,781.8608287724785
290,04-12-2020,102.0,45,57.0,13538.0,25.58,2523,200.0,11507.0,1279.0,984728.0,87802.0,984728.0,,624.0,Friday,December2020,2020,20201204,882352.9411764706,6647.953907519574,35671.8192627824,70367.47458952306,9803.921568627451,73.86615452799528,396.3535473642489,781.8608287724785
289,05-12-2020,102.0,45,57.0,13538.0,25.27,2523,200.0,11507.0,1279.0,990042.0,87456.0,990042.0,,625.0,Saturday,December2020,2020,20201205,882352.9411764706,6647.953907519574,35671.8192627824,70367.47458952306,9803.921568627451,73.86615452799528,396.3535473642489,781.8608287724785
288,06-12-2020,102.0,45,57.0,13538.0,24.88,2523,200.0,11507.0,1279.0,995338.0,87099.0,995338.0,,615.0,Sunday,December2020,2020,20201206,882352.9411764706,6647.953907519574,35671.8192627824,70367.47458952306,9803.921568627451,73.86615452799528,396.3535473642489,781.8608287724785
287,07-12-2020,102.0,45,57.0,13588.0,24.31,2523,200.0,11507.0,1279.0,1000642.0,86745.0,1000642.0,,567.0,Monday,December2020,2020,20201207,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
286,08-12-2020,102.0,45,57.0,13588.0,23.72,2523,200.0,11507.0,1279.0,1005954.0,86395.0,1005954.0,,537.0,Tuesday,December2020,2020,20201208,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
285,09-12-2020,102.0,45,57.0,13588.0,23.51,2523,200.0,11507.0,1279.0,1011252.0,86033.0,1011252.0,,536.0,Wednesday,December2020,2020,20201209,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
284,10-12-2020,102.0,45,57.0,13588.0,22.88,2523,200.0,11507.0,1279.0,1016563.0,85677.0,1016563.0,,506.0,Thursday,December2020,2020,20201210,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
283,11-12-2020,102.0,45,57.0,13588.0,22.71,2523,200.0,11507.0,1279.0,1021895.0,85330.0,1021895.0,,486.0,Friday,December2020,2020,20201211,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
282,12-12-2020,102.0,45,57.0,13588.0,22.22,2523,200.0,11507.0,1279.0,1027203.0,84970.0,1027203.0,,446.0,Saturday,December2020,2020,20201212,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
281,13-12-2020,102.0,45,57.0,13588.0,21.6,2523,200.0,11507.0,1279.0,1032525.0,84622.0,1032525.0,,415.0,Sunday,December2020,2020,20201213,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
280,14-12-2020,102.0,45,57.0,13588.0,20.89,2523,200.0,11507.0,1279.0,1037822.0,84267.0,1037822.0,,382.0,Monday,December2020,2020,20201214,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
279,15-12-2020,102.0,45,57.0,13588.0,20.16,2523,200.0,11507.0,1279.0,1043134.0,83911.0,1043134.0,,374.0,Tuesday,December2020,2020,20201215,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
278,16-12-2020,102.0,45,57.0,13588.0,19.49,2523,200.0,11507.0,1279.0,1048418.0,83546.0,1048418.0,,355.0,Wednesday,December2020,2020,20201216,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
277,17-12-2020,102.0,45,57.0,13588.0,18.71,2523,200.0,11507.0,1279.0,1053728.0,83198.0,1053728.0,,319.0,Thursday,December2020,2020,20201217,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
276,18-12-2020,102.0,45,57.0,13588.0,18.25,2523,200.0,11507.0,1279.0,1059026.0,82837.0,1059026.0,,305.0,Friday,December2020,2020,20201218,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
275,19-12-2020,102.0,45,57.0,13588.0,17.56,2523,200.0,11507.0,1279.0,1064340.0,82482.0,1064340.0,,286.0,Saturday,December2020,2020,20201219,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
274,20-12-2020,102.0,45,57.0,13588.0,16.69,2523,200.0,11507.0,1279.0,1069646.0,82141.0,1069646.0,,256.0,Sunday,December2020,2020,20201220,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
273,21-12-2020,102.0,45,57.0,13588.0,16.32,2523,200.0,11507.0,1279.0,1074958.0,81791.0,1074958.0,,247.0,Monday,December2020,2020,20201221,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
272,22-12-2020,102.0,45,57.0,13588.0,15.86,2523,200.0,11507.0,1279.0,1080266.0,81429.0,1080266.0,,202.0,Tuesday,December2020,2020,20201222,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
271,23-12-2020,102.0,45,57.0,13588.0,15.18,2523,200.0,11507.0,1279.0,1085582.0,81073.0,1085582.0,,196.0,Wednesday,December2020,2020,20201223,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
270,24-12-2020,102.0,45,57.0,13588.0,14.77,2523,200.0,11507.0,1279.0,1090896.0,80726.0,1090896.0,,146.0,Thursday,December2020,2020,20201224,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
269,25-12-2020,102.0,45,57.0,13588.0,14.32,2523,200.0,11507.0,1279.0,1096195.0,80370.0,1096195.0,,166.0,Friday,December2020,2020,20201225,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
268,26-12-2020,102.0,45,57.0,13588.0,13.31,2523,200.0,11507.0,1279.0,1101509.0,80021.0,1101509.0,,144.0,Saturday,December2020,2020,20201226,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
267,27-12-2020,102.0,45,57.0,13588.0,13.05,2523,200.0,11507.0,1279.0,1106807.0,79663.0,1106807.0,,120.0,Sunday,December2020,2020,20201227,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
266,28-12-2020,102.0,45,57.0,13588.0,12.87,2523,200.0,11507.0,1279.0,1111218.0,79304.0,1111218.0,,115.0,Monday,December2020,2020,20201228,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
265,29-12-2020,102.0,45,57.0,13588.0,12.17,2523,200.0,11507.0,1279.0,1122725.0,78606.0,1122725.0,,101.0,Tuesday,December2020,2020,20201229,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
264,30-12-2020,102.0,45,57.0,13588.0,11.92,2523,200.0,11507.0,1279.0,1128024.0,78259.0,1128024.0,,99.0,Wednesday,December2020,2020,20201230,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
263,31-12-2020,102.0,45,57.0,13588.0,11.52,2523,200.0,11507.0,1279.0,1133336.0,77904.0,1133336.0,,98.0,Thursday,December2020,2020,20201231,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
262,01-01-2021,102.0,45,57.0,13588.0,10.93,2523,200.0,11507.0,1279.0,1138646.0,77554.0,1138646.0,,97.0,Friday,January2021,2021,20210101,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
261,02-01-2021,102.0,45,57.0,13588.0,10.72,2523,200.0,11507.0,1279.0,1143970.0,77199.0,1143970.0,,96.0,Saturday,January2021,2021,20210102,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
260,03-01-2021,102.0,45,57.0,13588.0,10.26,2523,200.0,11507.0,1279.0,1149518.0,76788.0,1149518.0,,87.0,Sunday,January2021,2021,20210103,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
259,04-01-2021,102.0,45,57.0,13588.0,10.02,2523,200.0,11507.0,1279.0,1155120.0,76367.0,1155120.0,,76.0,Monday,January2021,2021,20210104,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
258,05-01-2021,102.0,45,57.0,13588.0,9.5,2523,200.0,11507.0,1279.0,1160736.0,75949.0,1160736.0,,76.0,Tuesday,January2021,2021,20210105,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
257,06-01-2021,102.0,45,57.0,13588.0,9.32,2523,200.0,11507.0,1279.0,1166362.0,75524.0,1166362.0,,79.0,Wednesday,January2021,2021,20210106,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
256,07-01-2021,102.0,45,57.0,13588.0,9.08,2523,200.0,11507.0,1279.0,1172011.0,75092.0,1172011.0,,74.0,Thursday,January2021,2021,20210107,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
255,08-01-2021,102.0,45,57.0,13588.0,9.07,2523,200.0,11507.0,1279.0,1177558.0,74663.0,1177558.0,,64.0,Friday,January2021,2021,20210108,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
254,09-01-2021,102.0,45,57.0,13588.0,8.82,2523,200.0,11507.0,1279.0,1183198.0,74233.0,1183198.0,,56.0,Saturday,January2021,2021,20210109,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
253,10-01-2021,102.0,45,57.0,13588.0,8.54,2523,200.0,11507.0,1279.0,1188846.0,73798.0,1188846.0,,65.0,Sunday,January2021,2021,20210110,882352.9411764706,6623.4913158669415,35671.8192627824,70367.47458952306,9803.921568627451,73.59434795407714,396.3535473642489,781.8608287724785
252,11-01-2021,102.0,45,57.0,12840.0,8.79,2369,200.0,11507.0,1279.0,1194607.0,73348.0,1194607.0,,69.0,Monday,January2021,2021,20210111,882352.9411764706,7009.345794392523,37990.71338117349,70367.47458952306,9803.921568627451,77.88161993769471,422.11903756859436,781.8608287724785
251,12-01-2021,102.0,45,57.0,12840.0,8.72,2369,200.0,11507.0,1279.0,1200355.0,72880.0,1200355.0,,58.0,Tuesday,January2021,2021,20210112,882352.9411764706,7009.345794392523,37990.71338117349,70367.47458952306,9803.921568627451,77.88161993769471,422.11903756859436,781.8608287724785
250,13-01-2021,102.0,45,57.0,12840.0,8.46,2369,200.0,11507.0,1279.0,1206167.0,72400.0,1206167.0,,60.0,Wednesday,January2021,2021,20210113,882352.9411764706,7009.345794392523,37990.71338117349,70367.47458952306,9803.921568627451,77.88161993769471,422.11903756859436,781.8608287724785
249,14-01-2021,102.0,45,57.0,12840.0,8.21,2369,200.0,11507.0,1279.0,1212008.0,71914.0,1212008.0,,54.0,Thursday,January2021,2021,20210114,882352.9411764706,7009.345794392523,37990.71338117349,70367.47458952306,9803.921568627451,77.88161993769471,422.11903756859436,781.8608287724785
248,15-01-2021,102.0,45,57.0,12840.0,8.2,2369,200.0,11507.0,1279.0,1217863.0,71439.0,1217863.0,,58.0,Friday,January2021,2021,20210115,882352.9411764706,7009.345794392523,37990.71338117349,70367.47458952306,9803.921568627451,77.88161993769471,422.11903756859436,781.8608287724785
247,16-01-2021,102.0,45,57.0,12440.0,7.65,2349,200.0,11507.0,1279.0,1223775.0,70959.0,1223775.0,,53.0,Saturday,January2021,2021,20210116,882352.9411764706,7234.726688102894,38314.17624521073,70367.47458952306,9803.921568627451,80.38585209003216,425.71306939123036,781.8608287724785
246,17-01-2021,101.0,44,57.0,12440.0,7.39,2349,200.0,11507.0,1279.0,1229710.0,70468.0,1229710.0,,50.0,Sunday,January2021,2021,20210117,891089.1089108911,7234.726688102894,38314.17624521073,70367.47458952306,9900.990099009901,80.38585209003216,425.71306939123036,781.8608287724785
245,18-01-2021,101.0,44,57.0,12440.0,6.99,2319,200.0,11507.0,1279.0,1235697.0,69956.0,1235697.0,,49.0,Monday,January2021,2021,20210118,891089.1089108911,7234.726688102894,38809.831824062094,70367.47458952306,9900.990099009901,80.38585209003216,431.22035360069,781.8608287724785
244,19-01-2021,101.0,44,57.0,12440.0,6.61,2319,200.0,11507.0,1279.0,1241709.0,69432.0,1241709.0,,22.0,Tuesday,January2021,2021,20210119,891089.1089108911,7234.726688102894,38809.831824062094,70367.47458952306,9900.990099009901,80.38585209003216,431.22035360069,781.8608287724785
